'Frame','Jitter'
'4297','0.160489'
'4298','0.129042'
'4299','0.128178'
'4300','0.128086'
'4301','0.136349'
'4302','0.12742'
'4303','0.128047'
'4304','0.12794'
'4305','0.161109'
'4306','0.12915'
'4307','0.128209'
'4308','0.128728'
'4309','0.136102'
'4310','0.128012'
'4311','0.127939'
'4312','0.128387'
'4313','0.160335'
'4314','0.129157'
'4315','0.128393'
'4316','0.127885'
'4317','0.136677'
'4318','0.127777'
'4319','0.128016'
'4320','0.127962'
'4321','0.159682'
'4322','0.128993'
'4323','0.128556'
'4324','0.127764'
'4325','0.133829'
'4326','0.128016'
'4327','0.128154'
'4328','0.127976'
'4329','0.161055'
'4330','0.127604'
'4331','0.128466'
'4332','0.127653'
'4333','0.132181'
'4334','0.128466'
'4335','0.127625'
'4336','0.160588'
'4337','0.128111'
'4338','0.127988'
'4339','0.128509'
'4340','0.127744'
'4341','0.136882'
'4342','0.127983'
'4343','0.128197'
'4344','0.159717'
'4345','0.128311'
'4346','0.127674'
'4347','0.128168'
'4348','0.127966'
'4349','0.151737'
'4350','0.128035'
'4351','0.143395'
'4352','0.127794'
'4353','0.128013'
'4354','0.128436'
'4355','0.161556'
'4356','0.128164'
'4357','0.127825'
'4358','0.12807'
'4359','0.132064'
'4360','0.127922'
'4361','0.12808'
'4362','0.160716'
'4363','0.128175'
'4364','0.127877'
'4365','0.1283'
'4366','0.128113'
'4367','0.132381'
'4368','0.127199'
'4369','0.160732'
'4370','0.128122'
'4371','0.128181'
'4372','0.127922'
'4373','0.128127'
'4374','0.128256'
'4375','0.136921'
'4376','0.128036'
'4377','0.160773'
'4378','0.128301'
'4379','0.127809'
'4380','0.127944'
'4381','0.128219'
'4382','0.127997'
'4383','0.136007'
'4384','0.160478'
'4385','0.129053'
'4386','0.129152'
'4387','0.129024'
'4388','0.12802'
'4389','0.128526'
'4390','0.127597'
'4391','0.131974'
'4392','0.159962'
'4393','0.129188'
'4394','0.12791'
'4395','0.127976'
'4396','0.128137'
'4397','0.128056'
'4398','0.164524'
'4399','0.129316'
'4400','0.12822'
'4401','0.127738'
'4402','0.128031'
'4403','0.128308'
'4404','0.127897'
'4405','0.128391'
'4406','0.160506'
'4407','0.136316'
'4408','0.128905'
'4409','0.129285'
'4410','0.127812'
'4411','0.128418'
'4412','0.127777'
'4413','0.128451'
'4414','0.161483'
'4415','0.105522'
'4416','0.160367'
'4417','0.128193'
'4418','0.129029'
'4419','0.12815'
'4420','0.127877'
'4421','0.128065'
'4422','0.160681'
'4423','0.132389'
'4424','0.100001'
'4425','0.124023'
'4426','0.159801'
'4427','0.12801'
'4428','0.127923'
'4429','0.12815'
'4430','0.128301'
'4431','0.132882'
'4432','0.127879'
'4433','0.159734'
'4434','0.128109'
'4435','0.128156'
'4436','0.127997'
'4437','0.128009'
'4438','0.128007'
'4439','0.132364'
'4440','0.159278'
'4441','0.128251'
'4442','0.12794'
'4443','0.128414'
'4444','0.127807'
'4445','0.128199'
'4446','0.15959'
'4447','0.136811'
'4448','0.128019'
'4449','0.128101'
'4450','0.127952'
'4451','0.128326'
'4452','0.127818'
'4453','0.16061'
'4454','0.128148'
'4455','0.136003'
'4456','0.128101'
'4457','0.128108'
'4458','0.127966'
'4459','0.128145'
'4460','0.127966'
'4461','0.160785'
'4462','0.128185'
'4463','0.132005'
'4464','0.127978'
'4465','0.129161'
'4466','0.128086'
'4467','0.128109'
'4468','0.160295'
'4469','0.128289'
'4470','0.127988'
'4471','0.133313'
'4472','0.12791'
'4473','0.127878'
'4474','0.127977'
'4475','0.15979'
'4476','0.127969'
'4477','0.128246'
'4478','0.127896'
'4479','0.136181'
'4480','0.127871'
'4481','0.128402'
'4482','0.127774'
'4483','0.159815'
'4484','0.12897'
'4485','0.12805'
'4486','0.128081'
'4487','0.148804'
'4488','0.128123'
'4489','0.13704'
'4490','0.127933'
'4491','0.128078'
'4492','0.128041'
'4493','0.160634'
'4494','0.129192'
'4495','0.136059'
'4496','0.128989'
'4497','0.128995'
'4498','0.128182'
'4499','0.12819'
'4500','0.12792'
'4501','0.12815'
'4502','0.159318'
'4503','0.132171'
'4504','0.128061'
'4505','0.128244'
'4506','0.127883'
'4507','0.128171'
'4508','0.160521'
'4509','0.128086'
'4510','0.128196'
'4511','0.132051'
'4512','0.127805'
'4513','0.128219'
'4514','0.127785'
'4515','0.160897'
'4516','0.127991'
'4517','0.128312'
'4518','0.128084'
'4519','0.136784'
'4520','0.127952'
'4521','0.128152'
'4522','0.128056'
'4523','0.160545'
'4524','0.128028'
'4525','0.128336'
'4526','0.128048'
'4527','0.136064'
'4528','0.127704'
'4529','0.128224'
'4530','0.127919'
'4531','0.16092'
'4532','0.128892'
'4533','0.128109'
'4534','0.128246'
'4535','0.132951'
'4536','0.127822'
'4537','0.12819'
'4538','0.159554'
'4539','0.12813'
'4540','0.129075'
'4541','0.128112'
'4542','0.128014'
'4543','0.132029'
'4544','0.127981'
'4545','0.160498'
'4546','0.128186'
'4547','0.128261'
'4548','0.127901'
'4549','0.128346'
'4550','0.127848'
'4551','0.13598'
'4552','0.127873'
'4553','0.160775'
'4554','0.128114'
'4555','0.128231'
'4556','0.127956'
'4557','0.128043'
'4558','0.128256'
'4559','0.135841'
'4560','0.127934'
'4561','0.12811'
'4562','0.128163'
'4563','0.160616'
'4564','0.127893'
'4565','0.12815'
'4566','0.128022'
'4567','0.132078'
'4568','0.128083'
'4569','0.12833'
'4570','0.159357'
'4571','0.128149'
'4572','0.128009'
'4573','0.128221'
'4574','0.127941'
'4575','0.132156'
'4576','0.159563'
'4577','0.12813'
'4578','0.128863'
'4579','0.128061'
'4580','0.128066'
'4581','0.128111'
'4582','0.128293'
'4583','0.137909'
'4584','0.128101'
'4585','0.159485'
'4586','0.128197'
'4587','0.129155'
'4588','0.127987'
'4589','0.12796'
'4590','0.128089'
'4591','0.136779'
'4592','0.128433'
'4593','0.16042'
'4594','0.127851'
'4595','0.128225'
'4596','0.128055'
'4597','0.128024'
'4598','0.128202'
'4599','0.135673'
'4600','0.160869'
'4601','0.128144'
'4602','0.129005'
'4603','0.128076'
'4604','0.128074'
'4605','0.128106'
'4606','0.128382'
'4607','0.133019'
'4608','0.160153'
'4609','0.12797'
'4610','0.128314'
'4611','0.127835'
'4612','0.128096'
'4613','0.128226'
'4614','0.1647'
'4615','0.12797'
'4616','0.128031'
'4617','0.128175'
'4618','0.127941'
'4619','0.128016'
'4620','0.128177'
'4621','0.160723'
'4622','0.132807'
'4623','0.133026'
'4624','0.127758'
'4625','0.128685'
'4626','0.127755'
'4627','0.128132'
'4628','0.127927'
'4629','0.160911'
'4630','0.127805'
'4631','0.119265'
'4632','0.128028'
'4633','0.128526'
'4634','0.168245'
'4635','0.127998'
'4636','0.128076'
'4637','0.128162'
'4638','0.128036'
'4639','0.128268'
'4640','0.159287'
'4641','0.134173'
'4642','0.128437'
'4643','0.127878'
'4644','0.127777'
'4645','0.128148'
'4646','0.127939'
'4647','0.159841'
'4648','0.128856'
'4649','0.132201'
'4650','0.128088'
'4651','0.128108'
'4652','0.127988'
'4653','0.12815'
'4654','0.159683'
'4655','0.129029'
'4656','0.127911'
'4657','0.137024'
'4658','0.128109'
'4659','0.128045'
'4660','0.127947'
'4661','0.128174'
'4662','0.159488'
'4663','0.128165'
'4664','0.128169'
'4665','0.136042'
'4666','0.127845'
'4667','0.128249'
'4668','0.128005'
'4669','0.159675'
'4670','0.128134'
'4671','0.128184'
'4672','0.127726'
'4673','0.137029'
'4674','0.128085'
'4675','0.128387'
'4676','0.127725'
'4677','0.160697'
'4678','0.128041'
'4679','0.128224'
'4680','0.128005'
'4681','0.132749'
'4682','0.128275'
'4683','0.128073'
'4684','0.160442'
'4685','0.128323'
'4686','0.128086'
'4687','0.127948'
'4688','0.12815'
'4689','0.131922'
'4690','0.128078'
'4691','0.159851'
'4692','0.127593'
'4693','0.128359'
'4694','0.128182'
'4695','0.128019'
'4696','0.12805'
'4697','0.137202'
'4698','0.127805'
'4699','0.160727'
'4700','0.127814'
'4701','0.12924'
'4702','0.128092'
'4703','0.12819'
'4704','0.128212'
'4705','0.136636'
'4706','0.128046'
'4707','0.128722'
'4708','0.127647'
'4709','0.159498'
'4710','0.127894'
'4711','0.128224'
'4712','0.128001'
'4713','0.128172'
'4714','0.132799'
'4715','0.128165'
'4716','0.159469'
'4717','0.129081'
'4718','0.128203'
'4719','0.12818'
'4720','0.127853'
'4721','0.12818'
'4722','0.133124'
'4723','0.159545'
'4724','0.128933'
'4725','0.128265'
'4726','0.128014'
'4727','0.128231'
'4728','0.128128'
'4729','0.167553'
'4730','0.100001'
'4731','0.156004'
'4732','0.127865'
'4733','0.128197'
'4734','0.128023'
'4735','0.128177'
'4736','0.127944'
'4737','0.163772'
'4738','0.1319'
'4739','0.129116'
'4740','0.12769'
'4741','0.128316'
'4742','0.128117'
'4743','0.128055'
'4744','0.159487'
'4745','0.129174'
'4746','0.132126'
'4747','0.128053'
'4748','0.127887'
'4749','0.128238'
'4750','0.127871'
'4751','0.159743'
'4752','0.127863'
'4753','0.128338'
'4754','0.132011'
'4755','0.128202'
'4756','0.12781'
'4757','0.128144'
'4758','0.159477'
'4759','0.128309'
'4760','0.128173'
'4761','0.12799'
'4762','0.13581'
'4763','0.128229'
'4764','0.127847'
'4765','0.128125'
'4766','0.160785'
'4767','0.127951'
'4768','0.12816'
'4769','0.128271'
'4770','0.135749'
'4771','0.128201'
'4772','0.127969'
'4773','0.128415'
'4774','0.159377'
'4775','0.127992'
'4776','0.128019'
'4777','0.12821'
'4778','0.151672'
'4779','0.128093'
'4780','0.142065'
'4781','0.128251'
'4782','0.127926'
'4783','0.127969'
'4784','0.15945'
'4785','0.128215'
'4786','0.128189'
'4787','0.128038'
'4788','0.131944'
'4789','0.127857'
'4790','0.128094'
'4791','0.159626'
'4792','0.128411'
'4793','0.128067'
'4794','0.129426'
'4795','0.128161'
'4796','0.131193'
'4797','0.128502'
'4798','0.160695'
'4799','0.127955'
'4800','0.128187'
'4801','0.129119'
'4802','0.127776'
'4803','0.128461'
'4804','0.136677'
'4805','0.128159'
'4806','0.160729'
'4807','0.128112'
'4808','0.127946'
'4809','0.128137'
'4810','0.127988'
'4811','0.1282'
'4812','0.135844'
'4813','0.128101'
'4814','0.160875'
'4815','0.128874'
'4816','0.128032'
'4817','0.129352'
'4818','0.12808'
'4819','0.128167'
'4820','0.132674'
'4821','0.159994'
'4822','0.12785'
'4823','0.128015'
'4824','0.128348'
'4825','0.129236'
'4826','0.128136'
'4827','0.163742'
'4828','0.128704'
'4829','0.128886'
'4830','0.128135'
'4831','0.127906'
'4832','0.128095'
'4833','0.128238'
'4834','0.127998'
'4835','0.160739'
'4836','0.105851'
'4837','0.159906'
'4838','0.129127'
'4839','0.127984'
'4840','0.128318'
'4841','0.1278'
'4842','0.127999'
'4843','0.160893'
'4844','0.131563'
'4845','0.1'
'4846','0.124541'
'4847','0.160898'
'4848','0.12752'
'4849','0.128238'
'4850','0.128082'
'4851','0.12808'
'4852','0.137079'
'4853','0.128104'
'4854','0.128353'
'4855','0.161005'
'4856','0.127875'
'4857','0.12823'
'4858','0.128283'
'4859','0.127838'
'4860','0.132093'
'4861','0.127952'
'4862','0.160753'
'4863','0.128118'
'4864','0.128085'
'4865','0.128157'
'4866','0.128016'
'4867','0.128084'
'4868','0.132922'
'4869','0.160735'
'4870','0.127962'
'4871','0.129266'
'4872','0.129005'
'4873','0.127178'
'4874','0.127601'
'4875','0.168012'
'4876','0.100001'
'4877','0.156108'
'4878','0.128083'
'4879','0.128881'
'4880','0.127633'
'4881','0.128641'
'4882','0.129223'
'4883','0.168928'
'4884','0.1'
'4885','0.15737'
'4886','0.12923'
'4887','0.129117'
'4888','0.128841'
'4889','0.128022'
'4890','0.128323'
'4891','0.128396'
'4892','0.132649'
'4893','0.160836'
'4894','0.129881'
'4895','0.129288'
'4896','0.128579'
'4897','0.128302'
'4898','0.128337'
'4899','0.163026'
'4900','0.128774'
'4901','0.12837'
'4902','0.13007'
'4903','0.128345'
'4904','0.129276'
'4905','0.128687'
'4906','0.12795'
'4907','0.168759'
'4908','0.100001'
'4909','0.156149'
'4910','0.129142'
'4911','0.127768'
'4912','0.128213'
'4913','0.128141'
'4914','0.127935'
'4915','0.164733'
'4916','0.116169'
'4917','0.129242'
'4918','0.127972'
'4919','0.142727'
'4920','0.160718'
'4921','0.129056'
'4922','0.128944'
'4923','0.129193'
'4924','0.129039'
'4925','0.12827'
'4926','0.127805'
'4927','0.13288'
'4928','0.159518'
'4929','0.129457'
'4930','0.128844'
'4931','0.129221'
'4932','0.128047'
'4933','0.128063'
'4934','0.128007'
'4935','0.132949'
'4936','0.160673'
'4937','0.12897'
'4938','0.129053'
'4939','0.128805'
'4940','0.128075'
'4941','0.128192'
'4942','0.128205'
'4943','0.138013'
'4944','0.159527'
'4945','0.129063'
'4946','0.129066'
'4947','0.127904'
'4948','0.12787'
'4949','0.12809'
'4950','0.128167'
'4951','0.13635'
'4952','0.159218'
'4953','0.129415'
'4954','0.129045'
'4955','0.12911'
'4956','0.127951'
'4957','0.128059'
'4958','0.128279'
'4959','0.136795'
'4960','0.12775'
'4961','0.161'
'4962','0.128879'
'4963','0.128212'
'4964','0.129023'
'4965','0.128085'
'4966','0.128078'
'4967','0.132661'
'4968','0.160938'
'4969','0.129211'
'4970','0.129011'
'4971','0.128138'
'4972','0.127907'
'4973','0.128324'
'4974','0.128056'
'4975','0.134948'
'4976','0.160437'
'4977','0.128118'
'4978','0.128624'
'4979','0.128231'
'4980','0.128045'
'4981','0.128078'
'4982','0.128407'
'4983','0.136992'
'4984','0.160358'
'4985','0.129332'
'4986','0.1287'
'4987','0.127932'
'4988','0.128189'
'4989','0.128107'
'4990','0.128008'
'4991','0.131415'
'4992','0.127895'
'4993','0.128164'
'4994','0.160544'
'4995','0.128815'
'4996','0.12932'
'4997','0.129172'
'4998','0.129175'
'4999','0.131981'
'5000','0.127887'
'5001','0.129235'
'5002','0.160383'
'5003','0.129211'
'5004','0.128912'
'5005','0.12916'
'5006','0.129149'
'5007','0.132066'
'5008','0.127895'
'5009','0.128091'
'5010','0.160557'
'5011','0.128091'
'5012','0.128262'
'5013','0.128021'
'5014','0.128092'
'5015','0.136908'
'5016','0.127904'
'5017','0.12931'
'5018','0.15953'
'5019','0.129002'
'5020','0.129055'
'5021','0.129115'
'5022','0.12808'
'5023','0.137959'
'5024','0.12808'
'5025','0.128109'
'5026','0.127909'
'5027','0.159693'
'5028','0.129041'
'5029','0.129077'
'5030','0.128086'
'5031','0.136029'
'5032','0.127925'
'5033','0.128146'
'5034','0.128435'
'5035','0.159027'
'5036','0.128154'
'5037','0.129324'
'5038','0.128091'
'5039','0.132999'
'5040','0.127899'
'5041','0.128148'
'5042','0.160501'
'5043','0.128252'
'5044','0.128933'
'5045','0.128186'
'5046','0.128072'
'5047','0.13281'
'5048','0.127911'
'5049','0.159605'
'5050','0.129241'
'5051','0.1283'
'5052','0.127992'
'5053','0.128036'
'5054','0.128168'
'5055','0.1369'
'5056','0.127953'
'5057','0.159626'
'5058','0.129176'
'5059','0.12799'
'5060','0.128155'
'5061','0.128139'
'5062','0.127895'
'5063','0.152947'
'5064','0.127787'
'5065','0.138683'
'5066','0.127991'
'5067','0.128154'
'5068','0.160419'
'5069','0.129202'
'5070','0.12902'
'5071','0.128168'
'5072','0.127939'
'5073','0.132203'
'5074','0.12787'
'5075','0.128471'
'5076','0.160972'
'5077','0.128162'
'5078','0.129417'
'5079','0.128061'
'5080','0.127884'
'5081','0.133317'
'5082','0.127887'
'5083','0.160387'
'5084','0.128951'
'5085','0.129508'
'5086','0.128862'
'5087','0.128181'
'5088','0.128091'
'5089','0.135891'
'5090','0.128205'
'5091','0.128371'
'5092','0.160048'
'5093','0.128129'
'5094','0.128088'
'5095','0.128077'
'5096','0.12798'
'5097','0.136115'
'5098','0.127934'
'5099','0.160706'
'5100','0.12901'
'5101','0.129146'
'5102','0.128161'
'5103','0.129239'
'5104','0.127616'
'5105','0.13231'
'5106','0.129062'
'5107','0.159479'
'5108','0.127942'
'5109','0.129769'
'5110','0.127485'
'5111','0.128298'
'5112','0.127907'
'5113','0.132999'
'5114','0.160516'
'5115','0.128035'
'5116','0.127934'
'5117','0.128261'
'5118','0.128245'
'5119','0.127967'
'5120','0.168421'
'5121','0.100001'
'5122','0.156109'
'5123','0.129356'
'5124','0.127932'
'5125','0.128204'
'5126','0.128062'
'5127','0.128218'
'5128','0.159338'
'5129','0.106705'
'5130','0.159985'
'5131','0.129658'
'5132','0.128684'
'5133','0.128344'
'5134','0.127906'
'5135','0.128036'
'5136','0.128983'
'5137','0.135591'
'5138','0.128009'
'5139','0.128338'
'5140','0.159275'
'5141','0.129072'
'5142','0.129364'
'5143','0.128937'
'5144','0.127956'
'5145','0.132196'
'5146','0.12796'
'5147','0.128069'
'5148','0.16001'
'5149','0.128692'
'5150','0.129021'
'5151','0.128402'
'5152','0.12761'
'5153','0.132581'
'5154','0.127696'
'5155','0.160517'
'5156','0.128916'
'5157','0.12825'
'5158','0.128079'
'5159','0.128229'
'5160','0.127846'
'5161','0.136053'
'5162','0.128007'
'5163','0.160643'
'5164','0.128172'
'5165','0.129235'
'5166','0.127832'
'5167','0.12807'
'5168','0.128182'
'5169','0.136995'
'5170','0.12789'
'5171','0.160619'
'5172','0.128001'
'5173','0.129137'
'5174','0.128058'
'5175','0.128183'
'5176','0.128002'
'5177','0.132925'
'5178','0.16048'
'5179','0.129208'
'5180','0.12915'
'5181','0.129019'
'5182','0.128124'
'5183','0.128024'
'5184','0.128074'
'5185','0.134002'
'5186','0.160483'
'5187','0.129087'
'5188','0.127962'
'5189','0.128287'
'5190','0.128014'
'5191','0.128145'
'5192','0.128389'
'5193','0.136789'
'5194','0.160285'
'5195','0.129307'
'5196','0.128985'
'5197','0.128186'
'5198','0.128028'
'5199','0.128129'
'5200','0.127948'
'5201','0.150691'
'5202','0.129043'
'5203','0.137811'
'5204','0.127954'
'5205','0.128324'
'5206','0.160065'
'5207','0.129115'
'5208','0.129119'
'5209','0.137916'
'5210','0.129097'
'5211','0.129288'
'5212','0.127638'
'5213','0.128395'
'5214','0.159293'
'5215','0.129256'
'5216','0.129103'
'5217','0.132921'
'5218','0.129064'
'5219','0.128108'
'5220','0.128138'
'5221','0.128194'
'5222','0.160599'
'5223','0.128958'
'5224','0.127984'
'5225','0.134005'
'5226','0.129161'
'5227','0.128313'
'5228','0.127741'
'5229','0.128245'
'5230','0.159443'
'5231','0.128034'
'5232','0.128216'
'5233','0.136071'
'5234','0.128894'
'5235','0.128295'
'5236','0.127787'
'5237','0.159686'
'5238','0.128886'
'5239','0.129196'
'5240','0.128026'
'5241','0.137179'
'5242','0.12904'
'5243','0.223349'
'5244','0.100001'
'5245','0.105911'
'5246','0.115411'
'5247','0.129128'
'5248','0.129025'
'5249','0.13298'
'5250','0.129026'
'5251','0.128122'
'5252','0.127851'
'5253','0.128699'
'5254','0.160041'
'5255','0.128145'
'5256','0.12836'
'5257','0.132855'
'5258','0.128081'
'5259','0.128392'
'5260','0.127688'
'5261','0.159666'
'5262','0.12809'
'5263','0.129101'
'5264','0.127948'
'5265','0.137974'
'5266','0.12806'
'5267','0.128149'
'5268','0.129116'
'5269','0.159429'
'5270','0.128077'
'5271','0.129159'
'5272','0.127968'
'5273','0.134451'
'5274','0.128017'
'5275','0.129517'
'5276','0.127719'
'5277','0.128223'
'5278','0.128537'
'5279','0.16'
'5280','0.129044'
'5281','0.132063'
'5282','0.1291'
'5283','0.128216'
'5284','0.127622'
'5285','0.129305'
'5286','0.160624'
'5287','0.128076'
'5288','0.128111'
'5289','0.132983'
'5290','0.129036'
'5291','0.127981'
'5292','0.128098'
'5293','0.160713'
'5294','0.12899'
'5295','0.129238'
'5296','0.127874'
'5297','0.137228'
'5298','0.129087'
'5299','0.127935'
'5300','0.12791'
'5301','0.128222'
'5302','0.16047'
'5303','0.129095'
'5304','0.128072'
'5305','0.136957'
'5306','0.129111'
'5307','0.12921'
'5308','0.127858'
'5309','0.128223'
'5310','0.160531'
'5311','0.128816'
'5312','0.129357'
'5313','0.137049'
'5314','0.12788'
'5315','0.128148'
'5316','0.128171'
'5317','0.127962'
'5318','0.128045'
'5319','0.160676'
'5320','0.127932'
'5321','0.133356'
'5322','0.127859'
'5323','0.127936'
'5324','0.128139'
'5325','0.128112'
'5326','0.160708'
'5327','0.128985'
'5328','0.129187'
'5329','0.132758'
'5330','0.127955'
'5331','0.128221'
'5332','0.128007'
'5333','0.128507'
'5334','0.161297'
'5335','0.129022'
'5336','0.128916'
'5337','0.137276'
'5338','0.128914'
'5339','0.128191'
'5340','0.127986'
'5341','0.128228'
'5342','0.159339'
'5343','0.129126'
'5344','0.129068'
'5345','0.118329'
'5346','0.127991'
'5347','0.169085'
'5348','0.127809'
'5349','0.129511'
'5350','0.127826'
'5351','0.128233'
'5352','0.128049'
'5353','0.16042'
'5354','0.128952'
'5355','0.132054'
'5356','0.129173'
'5357','0.128035'
'5358','0.128279'
'5359','0.127908'
'5360','0.160628'
'5361','0.128901'
'5362','0.129134'
'5363','0.134159'
'5364','0.128966'
'5365','0.129064'
'5366','0.127964'
'5367','0.128338'
'5368','0.159322'
'5369','0.12899'
'5370','0.129366'
'5371','0.137797'
'5372','0.129008'
'5373','0.129421'
'5374','0.128903'
'5375','0.127996'
'5376','0.128124'
'5377','0.160559'
'5378','0.128865'
'5379','0.138127'
'5380','0.127845'
'5381','0.128279'
'5382','0.127982'
'5383','0.128023'
'5384','0.128089'
'5385','0.128539'
'5386','0.161106'
'5387','0.10541'
'5388','0.160454'
'5389','0.128682'
'5390','0.128764'
'5391','0.128107'
'5392','0.128148'
'5393','0.127941'
'5394','0.160461'
'5395','0.132345'
'5396','0.128536'
'5397','0.12845'
'5398','0.128108'
'5399','0.128153'
'5400','0.127931'
'5401','0.160491'
'5402','0.129042'
'5403','0.133209'
'5404','0.12891'
'5405','0.129243'
'5406','0.128079'
'5407','0.128034'
'5408','0.128894'
'5409','0.160561'
'5410','0.129068'
'5411','0.136974'
'5412','0.12921'
'5413','0.128917'
'5414','0.129155'
'5415','0.128249'
'5416','0.128058'
'5417','0.128826'
'5418','0.16061'
'5419','0.105066'
'5420','0.127814'
'5421','0.12796'
'5422','0.160206'
'5423','0.129378'
'5424','0.128264'
'5425','0.129258'
'5426','0.127972'
'5427','0.133229'
'5428','0.127928'
'5429','0.160434'
'5430','0.129132'
'5431','0.129281'
'5432','0.128969'
'5433','0.128214'
'5434','0.127883'
'5435','0.133015'
'5436','0.128054'
'5437','0.16067'
'5438','0.129117'
'5439','0.128967'
'5440','0.127969'
'5441','0.128129'
'5442','0.12808'
'5443','0.128001'
'5444','0.136006'
'5445','0.160356'
'5446','0.129326'
'5447','0.12923'
'5448','0.128974'
'5449','0.12816'
'5450','0.127885'
'5451','0.12916'
'5452','0.136944'
'5453','0.128095'
'5454','0.160667'
'5455','0.127873'
'5456','0.128105'
'5457','0.128284'
'5458','0.127828'
'5459','0.128189'
'5460','0.133996'
'5461','0.160501'
'5462','0.129004'
'5463','0.129384'
'5464','0.127875'
'5465','0.128808'
'5466','0.128332'
'5467','0.128119'
'5468','0.131772'
'5469','0.160931'
'5470','0.127882'
'5471','0.128228'
'5472','0.129084'
'5473','0.128089'
'5474','0.127955'
'5475','0.169597'
'5476','0.1'
'5477','0.15707'
'5478','0.128188'
'5479','0.129003'
'5480','0.128915'
'5481','0.128184'
'5482','0.12795'
'5483','0.128095'
'5484','0.136061'
'5485','0.160373'
'5486','0.129357'
'5487','0.129064'
'5488','0.128955'
'5489','0.128866'
'5490','0.128201'
'5491','0.128396'
'5492','0.152364'
'5493','0.129405'
'5494','0.138325'
'5495','0.128104'
'5496','0.127918'
'5497','0.160544'
'5498','0.129098'
'5499','0.129191'
'5500','0.128904'
'5501','0.128317'
'5502','0.131934'
'5503','0.128113'
'5504','0.127907'
'5505','0.160656'
'5506','0.128016'
'5507','0.129172'
'5508','0.128987'
'5509','0.128236'
'5510','0.131787'
'5511','0.1285'
'5512','0.160156'
'5513','0.128967'
'5514','0.129272'
'5515','0.128942'
'5516','0.127862'
'5517','0.128533'
'5518','0.13572'
'5519','0.128123'
'5520','0.128269'
'5521','0.161524'
'5522','0.128785'
'5523','0.129554'
'5524','0.127694'
'5525','0.128296'
'5526','0.135683'
'5527','0.128359'
'5528','0.127949'
'5529','0.160699'
'5530','0.127712'
'5531','0.128403'
'5532','0.129003'
'5533','0.127973'
'5534','0.131998'
'5535','0.128138'
'5536','0.159552'
'5537','0.128062'
'5538','0.128286'
'5539','0.127976'
'5540','0.128036'
'5541','0.128121'
'5542','0.132039'
'5543','0.160552'
'5544','0.128967'
'5545','0.129396'
'5546','0.128871'
'5547','0.128152'
'5548','0.127905'
'5549','0.128381'
'5550','0.135837'
'5551','0.160551'
'5552','0.128889'
'5553','0.129793'
'5554','0.127726'
'5555','0.127881'
'5556','0.128049'
'5557','0.128513'
'5558','0.136899'
'5559','0.128443'
'5560','0.127735'
'5561','0.159608'
'5562','0.128904'
'5563','0.129357'
'5564','0.127769'
'5565','0.128155'
'5566','0.138152'
'5567','0.128059'
'5568','0.128088'
'5569','0.128131'
'5570','0.160319'
'5571','0.129215'
'5572','0.1289'
'5573','0.128263'
'5574','0.13291'
'5575','0.128134'
'5576','0.128137'
'5577','0.160438'
'5578','0.128711'
'5579','0.129538'
'5580','0.128032'
'5581','0.128345'
'5582','0.132814'
'5583','0.128181'
'5584','0.127911'
'5585','0.16048'
'5586','0.127903'
'5587','0.128439'
'5588','0.129004'
'5589','0.128279'
'5590','0.136754'
'5591','0.128083'
'5592','0.129016'
'5593','0.160483'
'5594','0.1291'
'5595','0.128083'
'5596','0.129165'
'5597','0.128183'
'5598','0.13703'
'5599','0.128003'
'5600','0.127842'
'5601','0.12845'
'5602','0.160183'
'5603','0.128945'
'5604','0.129291'
'5605','0.129249'
'5606','0.132724'
'5607','0.128316'
'5608','0.127807'
'5609','0.1606'
'5610','0.129059'
'5611','0.12927'
'5612','0.128816'
'5613','0.129162'
'5614','0.132002'
'5615','0.127945'
'5616','0.129183'
'5617','0.159712'
'5618','0.128899'
'5619','0.128337'
'5620','0.127998'
'5621','0.128119'
'5622','0.136862'
'5623','0.128156'
'5624','0.127886'
'5625','0.160602'
'5626','0.129121'
'5627','0.129161'
'5628','0.129029'
'5629','0.12909'
'5630','0.150624'
'5631','0.129029'
'5632','0.138428'
'5633','0.129128'
'5634','0.128189'
'5635','0.127908'
'5636','0.128133'
'5637','0.160728'
'5638','0.128914'
'5639','0.129121'
'5640','0.134024'
'5641','0.129154'
'5642','0.127888'
'5643','0.128224'
'5644','0.129017'
'5645','0.159455'
'5646','0.129035'
'5647','0.129156'
'5648','0.132965'
'5649','0.129227'
'5650','0.12794'
'5651','0.128236'
'5652','0.128899'
'5653','0.160612'
'5654','0.128068'
'5655','0.128311'
'5656','0.137757'
'5657','0.129184'
'5658','0.12914'
'5659','0.128044'
'5660','0.12789'
'5661','0.159736'
'5662','0.128856'
'5663','0.129281'
'5664','0.13789'
'5665','0.128886'
'5666','0.129214'
'5667','0.129072'
'5668','0.127891'
'5669','0.128182'
'5670','0.160429'
'5671','0.129337'
'5672','0.137629'
'5673','0.128319'
'5674','0.129001'
'5675','0.129178'
'5676','0.128775'
'5677','0.128319'
'5678','0.128046'
'5679','0.160644'
'5680','0.133901'
'5681','0.129035'
'5682','0.129138'
'5683','0.129227'
'5684','0.12798'
'5685','0.128205'
'5686','0.127931'
'5687','0.1605'
'5688','0.132925'
'5689','0.129055'
'5690','0.128063'
'5691','0.129403'
'5692','0.127957'
'5693','0.128118'
'5694','0.128321'
'5695','0.160394'
